19,32;*;Never-married;*;Black;Male;*;<=50K
19,32;*;Never-married;*;Black;Male;*;<=50K
19,32;*;Never-married;*;Black;Male;*;<=50K
19,32;*;Never-married;*;Black;Male;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
31,59;Private;*;*;White;Female;United-Kingdom;<=50K
31,59;Private;*;*;White;Female;United-Kingdom;<=50K
31,59;Private;*;*;White;Female;United-Kingdom;>50K
31,59;Private;*;*;White;Female;United-Kingdom;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;<=50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;<=50K
45,78;Private;Widowed;Other-service;Black;Female;United-States;<=50K
45,78;Private;Widowed;Other-service;Black;Female;United-States;<=50K
45,78;Private;Widowed;Other-service;Black;Female;United-States;<=50K
45,78;Private;Widowed;Other-service;Black;Female;United-States;<=50K
17,22;gov;Never-married;Sales;White;Male;*;<=50K
17,22;gov;Never-married;Sales;White;Male;*;<=50K
17,22;gov;Never-married;Sales;White;Male;*;<=50K
17,22;gov;Never-married;Sales;White;Male;*;<=50K
25,65;Private;alone;*;Black;Female;United-States;<=50K
25,65;Private;alone;*;Black;Female;United-States;<=50K
25,65;Private;alone;*;Black;Female;United-States;<=50K
25,65;Private;alone;*;Black;Female;United-States;<=50K
19,25;Without-pay;Never-married;*;White;Male;*;<=50K
19,25;Without-pay;Never-married;*;White;Male;*;<=50K
19,25;Without-pay;Never-married;*;White;Male;*;<=50K
19,25;Without-pay;Never-married;*;White;Male;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
30,55;*;Married-civ-spouse;Sales;Asian;*;*;<=50K
30,55;*;Married-civ-spouse;Sales;Asian;*;*;<=50K
30,55;*;Married-civ-spouse;Sales;Asian;*;*;<=50K
30,55;*;Married-civ-spouse;Sales;Asian;*;*;>50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
20,70;gov;alone;Sales;*;Female;*;<=50K
20,70;gov;alone;Sales;*;Female;*;<=50K
20,70;gov;alone;Sales;*;Female;*;<=50K
20,70;gov;alone;Sales;*;Female;*;<=50K
50,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
50,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
50,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;>50K
50,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
28,35;*;Never-married;*;Asian;Female;*;<=50K
28,35;*;Never-married;*;Asian;Female;*;<=50K
28,35;*;Never-married;*;Asian;Female;*;<=50K
28,35;*;Never-married;*;Asian;Female;*;<=50K
29,79;*;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
29,79;*;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
29,79;*;Married-civ-spouse;*;White;Male;United-Kingdom;>50K
29,79;*;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
19,27;*;Never-married;Tech-support;*;Female;United-States;<=50K
19,27;*;Never-married;Tech-support;*;Female;United-States;<=50K
19,27;*;Never-married;Tech-support;*;Female;United-States;<=50K
19,27;*;Never-married;Tech-support;*;Female;United-States;<=50K
33,65;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;*;>50K
33,65;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;*;<=50K
33,65;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;*;<=50K
33,65;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;*;>50K
22,34;gov;Never-married;*;Black;Female;United-States;<=50K
22,34;gov;Never-married;*;Black;Female;United-States;<=50K
22,34;gov;Never-married;*;Black;Female;United-States;<=50K
22,34;gov;Never-married;*;Black;Female;United-States;<=50K
55,59;Private;Married-civ-spouse;Sales;White;Male;*;<=50K
55,59;Private;Married-civ-spouse;Sales;White;Male;*;<=50K
55,59;Private;Married-civ-spouse;Sales;White;Male;*;>50K
55,59;Private;Married-civ-spouse;Sales;White;Male;*;<=50K
33,54;gov;Divorced;*;Black;Female;United-States;>50K
33,54;gov;Divorced;*;Black;Female;United-States;<=50K
33,54;gov;Divorced;*;Black;Female;United-States;<=50K
33,54;gov;Divorced;*;Black;Female;United-States;<=50K
50,59;Private;*;Other-service;White;Male;*;<=50K
50,59;Private;*;Other-service;White;Male;*;>50K
50,59;Private;*;Other-service;White;Male;*;<=50K
50,59;Private;*;Other-service;White;Male;*;<=50K
20,23;gov;Never-married;Sales;*;Female;United-States;<=50K
20,23;gov;Never-married;Sales;*;Female;United-States;<=50K
20,23;gov;Never-married;Sales;*;Female;United-States;<=50K
20,23;gov;Never-married;Sales;*;Female;United-States;<=50K
48,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;<=50K
48,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;>50K
48,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;<=50K
48,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;>50K
45,59;Local-gov;*;*;Black;Female;United-States;<=50K
45,59;Local-gov;*;*;Black;Female;United-States;<=50K
45,59;Local-gov;*;*;Black;Female;United-States;<=50K
45,59;Local-gov;*;*;Black;Female;United-States;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
36,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;<=50K
36,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;>50K
36,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;<=50K
36,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;>50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;>50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
41,43;*;Married-civ-spouse;Craft-repair;White;Male;*;<=50K
41,43;*;Married-civ-spouse;Craft-repair;White;Male;*;<=50K
41,43;*;Married-civ-spouse;Craft-repair;White;Male;*;>50K
41,43;*;Married-civ-spouse;Craft-repair;White;Male;*;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
36,57;*;Married-civ-spouse;*;Black;Male;*;>50K
36,57;*;Married-civ-spouse;*;Black;Male;*;<=50K
36,57;*;Married-civ-spouse;*;Black;Male;*;>50K
36,57;*;Married-civ-spouse;*;Black;Male;*;<=50K
17,18;Private;Never-married;Sales;White;Female;United-States;<=50K
17,18;Private;Never-married;Sales;White;Female;United-States;<=50K
17,18;Private;Never-married;Sales;White;Female;United-States;<=50K
17,18;Private;Never-married;Sales;White;Female;United-States;<=50K
40,60;*;Married-civ-spouse;Craft-repair;*;Male;*;>50K
40,60;*;Married-civ-spouse;Craft-repair;*;Male;*;>50K
40,60;*;Married-civ-spouse;Craft-repair;*;Male;*;<=50K
40,60;*;Married-civ-spouse;Craft-repair;*;Male;*;<=50K
45,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
45,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
45,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
