30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;>50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
30,75;Private;*;Adm-clerical;White;Female;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
19,52;*;Never-married;Sales;Black;Male;*;<=50K
44,59;Private;Divorced;*;White;Female;*;<=50K
44,59;Private;Divorced;*;White;Female;*;<=50K
44,59;Private;Divorced;*;White;Female;*;>50K
44,59;Private;Divorced;*;White;Female;*;<=50K
44,59;Private;Divorced;*;White;Female;*;<=50K
44,59;Private;Divorced;*;White;Female;*;<=50K
44,59;Private;Divorced;*;White;Female;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;<=50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;<=50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;*;Male;*;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
17,66;gov;Never-married;Sales;White;Male;*;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
25,65;Private;*;*;Black;Female;United-States;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
19,25;*;Never-married;*;White;Male;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
30,60;gov;leave;*;*;Female;*;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,68;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
29,55;*;Married-civ-spouse;*;Asian;*;*;<=50K
29,55;*;Married-civ-spouse;*;Asian;*;*;<=50K
29,55;*;Married-civ-spouse;*;Asian;*;*;<=50K
29,55;*;Married-civ-spouse;*;Asian;*;*;>50K
29,55;*;Married-civ-spouse;*;Asian;*;*;>50K
29,55;*;Married-civ-spouse;*;Asian;*;*;>50K
29,55;*;Married-civ-spouse;*;Asian;*;*;>50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
20,70;*;alone;Sales;*;Female;*;<=50K
33,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
33,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
33,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;>50K
33,81;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;United-States;<=50K
