20,55;*;*;*;Asian;*;*;<=50K
20,55;*;*;*;Asian;*;*;<=50K
20,55;*;*;*;Asian;*;*;<=50K
20,55;*;*;*;Asian;*;*;<=50K
20,55;*;*;*;Asian;*;*;<=50K
20,55;*;*;*;Asian;*;*;>50K
20,55;*;*;*;Asian;*;*;>50K
20,55;*;*;*;Asian;*;*;>50K
20,55;*;*;*;Asian;*;*;>50K
20,55;*;*;*;Asian;*;*;>50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
22,90;Private;*;Other-service;*;Male;United-States;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;<=50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;<=50K
28,67;non-gov;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
