20,55;*;*;Sales;Asian;*;*;<=50K
20,55;*;*;Sales;Asian;*;*;<=50K
20,55;*;*;Sales;Asian;*;*;<=50K
20,55;*;*;Sales;Asian;*;*;<=50K
20,55;*;*;Sales;Asian;*;*;<=50K
20,55;*;*;Sales;Asian;*;*;>50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
22,90;Private;*;Other-service;Black;Male;United-States;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;*;Divorced;Adm-clerical;White;Female;*;<=50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;<=50K
39,67;Self-emp-inc;Married-civ-spouse;Exec-managerial;*;Male;United-States;>50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
30,60;*;Divorced;Sales;*;Female;*;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
17,44;non-gov;Never-married;Farming-fishing;White;Male;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
45,78;*;Widowed;Other-service;*;Female;United-States;<=50K
